,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
16294,200000,2,1,2,26,0,0,0,0,0,0,118267,103114,85698,64423,49432,34814,3263,5114,1613,1402,3055,7043
1544,200000,2,1,1,40,-1,-1,-1,-1,-1,-1,16204,7870,18041,4288,2270,467,7870,18090,4288,2270,467,18
20514,70000,1,1,1,42,0,0,0,0,0,0,71255,71338,71267,69813,71324,71268,2800,2800,2900,2800,2800,2990
22816,200000,1,3,1,50,-2,-2,-2,-2,-1,-1,17306,17380,20341,16223,17466,16613,17380,20341,16223,17466,16613,17935
2630,200000,2,2,1,41,0,0,0,0,0,0,42292,43764,44030,48466,49183,46919,3000,2000,5000,2000,3000,3000
18523,360000,2,1,1,35,-2,-1,0,-1,-1,-1,94657,34529,106276,73331,7759,31840,45000,100000,73427,7759,31840,12577
22451,30000,2,3,1,40,2,2,2,0,0,0,16457,19145,18547,18645,17847,15465,3280,0,1511,609,500,800
16174,100000,2,2,1,43,0,0,0,0,0,0,98944,75296,78049,48644,54963,57269,4000,5000,3000,9000,4000,5000
20316,340000,1,2,1,35,1,-2,-2,-2,-2,-2,-6,-6,-6,-6,-6,-6,0,0,0,0,0,0
15167,140000,2,3,2,31,0,0,0,0,0,0,92636,94641,96667,98883,79972,81642,3500,3600,3900,3000,3000,3200
19997,30000,2,2,2,38,0,0,0,0,2,0,22070,23075,24124,27012,26279,26831,1676,1725,3613,0,975,980
14065,140000,2,2,2,33,0,0,0,0,0,2,59097,59655,60992,62253,69594,68262,2137,2300,2278,9300,0,3000
15189,260000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
13150,200000,1,2,2,33,0,0,0,0,0,0,6195,2645,3416,3916,4248,5068,1300,1000,500,500,1000,1000
10376,210000,1,1,2,31,0,0,0,0,0,0,36042,37141,38179,39243,39740,40574,2000,1936,2000,1450,1472,3500
4454,60000,1,2,1,30,0,0,0,0,0,0,58920,60069,54853,59509,30565,30031,2319,1887,1500,1500,1300,1200
2188,30000,2,2,1,28,-2,-2,-2,-2,-2,-2,435,0,0,295,-5,-5,0,0,295,5,0,0
16348,130000,2,2,2,26,1,2,0,0,0,0,99290,96811,99330,94501,91503,91064,0,5000,3358,3500,6000,3500
690,50000,2,2,2,24,0,0,0,0,-1,-1,50062,34819,48909,15033,3198,0,2000,15412,870,3198,0,0
5096,30000,1,1,1,34,-1,-1,-1,-2,-2,-2,220,2500,0,0,0,0,2500,0,0,0,0,0
24998,360000,1,1,1,36,0,0,0,0,0,0,28291,31055,33788,36491,41179,45823,3000,3000,3000,5000,5000,5000
24554,80000,2,2,1,37,2,2,2,0,0,0,80508,81731,78772,76818,70319,-1560,3100,0,2000,3000,0,75003
9582,60000,1,2,2,32,1,2,2,2,2,2,47908,49823,48757,52312,52960,51985,3000,0,5000,2100,0,4600
19833,110000,2,1,2,35,-1,2,-1,0,0,-1,549,179,1166,790,806,1729,0,1166,0,446,1729,0
5605,350000,2,1,1,43,-1,-1,-1,0,-1,-1,6337,4300,16229,56929,7082,4640,4300,16229,45000,108501,4640,638
11862,270000,2,4,2,42,-2,-2,-2,-2,-2,-2,14352,1843,9190,2072,637,238,1859,9190,2072,637,238,0
13212,100000,2,2,1,33,1,2,2,2,2,2,12560,16103,11166,10099,10861,9932,0,4250,0,1209,0,1000
23280,100000,1,3,2,32,0,0,0,0,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015
16121,90000,2,1,1,41,-1,-1,-1,-1,-1,-1,6160,3274,6190,307,2870,670,3276,6246,307,2870,670,1362
15586,210000,2,2,1,35,0,0,0,0,0,0,37148,35754,34232,32331,30337,28012,2000,2000,2444,1342,1038,2000
2631,40000,2,2,1,28,1,2,2,2,2,0,27746,23209,22040,23396,20430,20763,2000,0,2000,0,1000,1000
6910,160000,2,1,1,34,1,-2,-2,-1,-1,-2,5520,0,0,708,560,0,0,0,708,560,0,560
19720,50000,1,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10048,20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0
10443,150000,1,3,2,41,0,0,0,0,0,0,64425,57073,32516,21018,21320,143489,1745,1269,0,1545,135000,5000
12617,360000,2,2,1,45,0,-1,-1,-1,-1,-1,20137,3332,3542,6487,3437,4875,3332,3752,6487,3437,4875,24181
22715,390000,2,1,1,40,1,-1,0,0,0,0,30245,227123,211996,210100,206462,203201,236533,38142,15152,38097,23080,15055
15041,140000,2,1,2,30,2,-1,-1,-1,-1,-1,1070,4593,4705,1710,0,6096,4593,4705,1710,0,6096,0
19241,30000,1,2,2,24,-1,-1,-1,0,0,-2,390,390,780,780,0,0,390,780,0,0,0,0
3729,360000,1,1,1,44,0,0,0,0,0,0,162773,158557,158098,153896,152053,128253,5676,6019,5315,4975,4701,4516
20318,140000,2,1,2,23,0,0,2,0,0,0,90289,91739,89623,82030,84792,84794,10007,1038,3900,5000,4000,5000
20680,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000
1970,20000,1,2,2,24,-2,-2,-2,-2,-2,-1,-331,19398,1238,5300,0,16100,19729,1000,5300,0,16100,0
20411,90000,2,1,2,25,0,0,0,0,0,0,14550,15205,15523,15850,15849,17309,2000,2000,5000,2000,2000,5000
16734,360000,2,2,1,42,-2,-2,-2,-2,-2,-2,2333,6295,0,0,1070,0,6295,0,0,1070,0,0
4338,480000,2,3,1,40,-2,-2,-2,-2,-2,-2,5664,12781,7169,6749,2436,14155,12871,7169,6749,2436,14155,9286
773,80000,2,6,2,25,0,0,0,-2,-1,0,6643,9400,0,0,11457,6709,3000,0,0,45568,3000,3001
7366,100000,2,2,1,33,-1,-1,-1,-1,-1,0,7067,-418,7064,15229,9689,2669,0,7482,15315,9705,0,4600
5565,150000,2,4,1,36,-2,-2,-2,-2,-2,-2,7160,5253,0,0,0,0,5279,0,0,0,0,0
22593,80000,1,2,2,32,1,2,0,0,0,-2,82212,79682,28242,21400,0,0,7,1200,1408,0,0,0
4614,250000,1,1,2,27,-1,-1,-1,-1,-1,0,73,2244,3119,1860,10094,4896,2265,3119,1943,10094,2896,5074
4360,30000,1,2,2,37,0,0,0,0,0,0,23422,24425,25463,26453,26987,28760,1397,1435,1425,959,2201,1200
5931,100000,2,2,1,33,1,2,2,2,2,2,23384,22722,24909,24210,26103,27554,0,2569,0,2287,2028,0
22522,250000,2,3,1,49,-2,-2,-2,-2,-2,-2,632,316,316,316,316,316,0,316,316,316,316,316
14668,80000,1,1,2,27,0,0,0,0,0,-1,74413,76817,74554,43727,16307,1755,7000,3000,1400,326,1755,0
21958,190000,2,2,1,34,-1,-1,-1,-2,-1,-1,500,300,0,0,418,964,300,0,0,418,964,670
20063,50000,2,3,1,44,0,0,0,0,0,0,47569,48768,49234,21067,15007,31043,1986,1452,1200,300,27000,1412
8772,90000,2,1,1,44,-1,-1,-2,-2,-2,-2,539,0,0,0,0,0,0,0,0,0,0,0
24150,460000,1,1,2,29,0,0,0,0,0,0,428369,436349,449078,457587,240651,245605,16833,21000,20000,8000,8000,8100
8828,310000,1,1,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
9647,30000,2,2,1,38,1,2,2,0,0,0,29803,30766,29918,29071,29527,30480,1734,0,1148,1034,2667,0
3226,30000,2,1,2,24,0,0,0,0,0,0,28885,27924,27709,27457,26848,26407,1459,1414,952,1002,832,2698
1042,310000,1,1,2,32,-2,-2,-2,-2,-2,-2,8242,32447,17314,8639,12862,4553,32617,17417,8702,12926,4575,1990
21560,500000,1,1,2,39,0,0,0,0,0,0,297309,290425,286959,278420,291642,286666,10322,13500,10000,30000,12000,10000
18666,100000,1,1,2,32,0,0,0,0,0,0,93036,84071,82880,80958,78703,75589,3023,3511,3302,3204,3200,2504
19738,300000,2,1,2,31,0,0,0,0,0,0,123306,126251,131968,113866,10811,158664,5000,8000,5000,1342,150000,6800
12658,10000,1,2,1,42,2,2,3,2,2,2,4770,9182,8893,8928,9586,9294,4505,0,334,801,0,1487
15272,340000,2,2,1,39,-2,-2,-2,-2,-2,-2,93767,65758,353,5674,3344,3406,65758,359,5674,3692,3406,2622
616,20000,2,2,2,26,1,-2,-1,0,0,0,0,0,1568,1398,920,0,0,1568,1000,302,0,192
24109,330000,2,2,1,43,1,-1,-1,-2,-2,-2,-58,22301,0,0,0,0,22359,5895,0,0,0,0
7261,180000,2,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,1031,0,0,0,0,1031,0
3253,200000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
20089,150000,1,1,2,32,0,0,0,0,0,0,76215,72149,58228,38495,35807,24871,22365,10000,3993,15838,10000,7780
23279,50000,2,2,1,55,0,0,2,0,0,0,37984,41234,37701,28181,28711,29368,3900,0,1300,1100,1100,1000
17247,200000,2,1,1,30,1,-2,-2,-2,-2,-1,0,0,0,0,0,5659,0,0,0,0,5659,0
437,210000,2,2,1,43,0,0,0,0,0,0,91152,92917,90651,85295,80416,76946,3348,3381,3400,2684,2744,2892
4527,20000,2,2,2,22,0,0,0,0,0,0,15513,17908,18652,19156,19206,19948,3000,1666,1500,592,1284,0
14831,500000,1,1,1,45,-1,-1,-1,-1,0,-1,6197,4934,6783,11507,4883,5897,4969,6802,11523,14,5914,7622
21208,180000,2,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
11608,150000,1,3,2,32,0,0,0,0,0,0,148352,151267,143254,137379,35290,1200,5210,5212,4610,706,1200,0
2363,100000,2,1,1,30,1,-1,-1,-1,-2,-1,0,851,1585,-1,-1,2994,851,1589,0,0,2995,0
13644,310000,1,2,1,42,-2,-2,-2,-2,-2,-2,2647,4206,1858,3057,2538,3069,4206,1858,3057,2538,3069,6591
22608,50000,1,3,1,50,-1,-1,-1,-1,-1,-1,7056,2840,1413,2890,4715,1262,2840,1413,2890,4715,1262,5483
11945,20000,2,1,2,22,0,0,2,0,0,0,10003,13329,11613,10750,10606,7263,4211,0,237,242,163,22
16234,300000,2,2,1,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10752,340000,2,1,1,36,-1,-1,-1,-1,-1,0,4490,4834,17716,12010,14111,6995,4834,17716,12636,14111,0,5666
5242,230000,1,2,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
20233,310000,2,2,1,49,-2,-2,-2,-2,-2,-2,13465,7867,7600,11185,3544,464,7875,7600,11185,3544,464,0
7123,360000,2,1,1,38,-1,-1,-1,-1,-1,0,1873,13532,5757,28974,8093,3250,13537,5762,29000,8093,1500,3513
2028,150000,1,3,1,52,0,0,0,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215
14741,30000,1,2,1,48,0,0,0,-1,-1,-1,29428,19950,24514,4083,6234,0,1402,10096,4083,6255,0,0
4300,150000,2,2,2,37,0,0,0,0,0,0,86037,84679,82490,78890,75240,75639,5000,5000,4000,3500,3000,4000
8379,380000,1,2,1,39,-2,-2,-2,-2,-2,-2,3074,-18618,-9415,-9415,-9415,-9415,9203,0,0,0,0,8000
2927,30000,1,3,2,42,1,2,0,0,0,0,13347,12843,13850,14125,14423,14516,0,1227,502,522,521,521
23419,60000,1,2,1,39,-1,0,0,0,0,0,14085,14575,18423,13099,14537,16928,2000,5000,4000,2000,5000,2000
9071,320000,2,1,2,31,-1,-1,-1,-1,-1,0,11910,4401,3345,1104,82434,82319,4445,3398,1104,82434,0,20895
17226,50000,2,2,2,24,0,0,0,0,0,0,45397,47264,44090,36501,28493,24663,3015,3025,2029,2015,1001,2000
16848,220000,2,2,2,28,0,0,0,0,0,0,224166,219085,213888,215125,216543,217390,8200,7729,9207,7917,7911,8203
19455,50000,2,1,2,27,1,2,2,0,-1,2,2238,3057,1879,889,2399,1225,2000,0,0,2500,0,1300
8931,230000,2,3,1,47,0,0,0,0,0,0,182787,173108,163937,90980,91180,90260,7000,5665,4154,3300,3418,3600
18780,50000,1,3,2,35,0,0,0,-1,-1,-1,41646,43257,31473,1473,1473,3873,4000,5300,1473,1473,3873,390
1411,300000,2,1,2,27,-1,-1,-1,-1,0,0,2566,4658,197,10767,26117,15800,4725,197,10770,15350,5000,424
8708,100000,2,1,1,44,0,0,0,0,0,2,68444,71722,73525,75303,79994,78550,5000,3000,3000,5900,0,5000
4457,150000,1,2,2,31,-1,-1,2,0,-1,-1,8839,18814,14776,15582,7722,10156,11394,0,13000,7722,11000,21191
3777,240000,1,2,2,46,0,0,0,0,0,0,262206,257969,256740,246364,127177,33622,9200,12000,5700,3200,1200,1000
18790,80000,2,3,2,52,0,0,0,0,0,-1,42635,39508,36060,30470,18306,7432,1623,1740,1200,366,7432,0
4811,290000,1,1,1,40,0,0,0,0,0,0,97193,98441,95169,93718,89712,82809,6000,4000,4250,5000,3241,3500
17326,50000,2,3,1,29,0,0,0,0,0,0,46375,47479,49002,39422,15349,15078,1876,2399,1819,472,477,472
17620,80000,2,3,1,27,1,2,2,0,0,0,79108,78637,75688,46378,46175,41118,3200,0,1806,2124,1599,1500
9591,310000,2,1,2,32,-2,-2,-2,-2,-2,-2,90654,20784,5649,9141,5122,380,27778,5649,9141,5122,380,2475
12175,160000,2,2,2,39,0,0,0,0,0,0,163058,161485,161076,156478,122441,120574,6001,6401,6384,4600,4800,4400
16085,80000,2,1,2,23,0,0,0,0,0,0,69584,66342,60514,48965,29648,28737,2519,1838,1434,1015,1505,663
17818,50000,1,2,1,57,4,3,2,0,0,0,51187,50106,48608,19600,20000,0,0,0,392,400,0,0
9428,160000,2,2,2,35,0,0,0,0,0,0,124459,130916,132179,135030,135656,135448,10000,5000,4854,10000,6000,4000
12680,450000,2,1,1,39,-2,-2,-2,-2,-2,-2,8494,24178,5307,118852,11489,26518,25128,5318,118877,11489,26518,3575
7259,40000,2,3,2,24,-1,2,-1,-1,0,0,5496,698,400,25289,24435,2201,0,400,25289,0,0,1329
13693,100000,2,1,2,26,1,2,2,2,2,2,93295,95108,96662,94216,99732,101737,4200,4000,0,7400,3800,0
3493,170000,2,1,1,45,0,0,0,0,0,0,165243,156688,151405,127090,126388,126399,7067,6443,4617,4711,4673,4603
1472,170000,2,2,2,23,0,-1,0,0,0,0,8806,32192,32555,32292,32372,31202,32192,1608,2301,2379,2202,2688
17006,20000,1,3,1,28,0,0,0,2,0,0,19794,19519,20464,19756,19978,11680,1304,2900,0,773,626,8554
15568,220000,2,1,2,26,0,0,-1,-1,-1,-1,4750,4909,3791,7982,5850,11304,2012,3791,8493,5850,11304,2067
13745,150000,2,2,1,30,-1,-1,0,0,-1,-1,35213,115041,135090,80085,35940,38460,115041,66066,2031,35940,38460,41154
4342,160000,2,1,2,26,0,0,2,0,0,0,13122,14011,12276,7457,7267,5529,4000,1000,2000,2000,2000,500
3220,20000,2,2,1,29,0,0,0,-1,-1,-1,3138,4090,2060,780,1000,0,1030,1000,780,1000,0,0
2277,360000,2,2,1,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
21704,270000,1,3,1,32,3,2,0,0,0,0,150616,146262,149449,150893,153878,157324,0,7100,5500,6000,6000,5100
5963,170000,2,2,1,29,-1,-1,-1,-1,0,-1,7383,23400,49771,30929,31429,14170,23518,50026,31023,20157,14233,22818
21351,320000,1,2,2,27,0,0,0,0,0,0,144648,150320,151365,154025,157082,160217,8000,6000,5671,5700,5741,9900
7077,180000,2,2,1,36,2,2,2,2,2,0,172360,176867,179020,180773,128078,119632,9000,6600,7000,0,4500,4410
24361,90000,1,1,2,31,2,0,0,0,0,0,90226,90378,27831,28790,29087,28941,2500,1500,1443,1100,1042,2000
794,360000,1,2,1,40,-2,-2,-2,-2,-2,-2,0,256,0,425,1529,0,256,0,425,1529,0,590
1261,80000,2,2,1,49,0,0,0,0,0,0,83888,83503,82265,81974,81253,78343,3900,3000,3500,3200,3800,3300
22378,70000,2,1,2,27,-1,2,-1,-1,-1,-1,6851,2720,4885,11889,0,4280,0,4885,11889,0,4280,20600
19569,160000,1,2,2,33,0,0,0,0,0,0,130028,107808,71934,118418,118407,120418,4400,3547,80000,4500,4800,4500
13562,300000,2,2,2,31,-2,-2,-2,-2,-2,-2,188,188,585,207,0,0,188,585,207,0,0,378
1606,40000,1,2,2,47,2,2,3,2,2,2,52358,54892,53415,51259,47151,46934,4000,0,2000,0,3520,0
21664,90000,2,2,1,45,2,2,2,2,2,2,45820,46770,45741,48729,49628,50680,2000,0,3755,2000,2000,2100
24977,60000,1,2,2,24,0,0,0,0,0,2,60753,54892,59268,17967,20309,17867,2800,6100,621,2609,0,756
22061,80000,2,2,1,47,0,0,0,0,0,0,78849,27733,28009,28977,28756,28962,1433,1489,1457,1016,1046,1211
20257,30000,2,2,1,27,2,2,2,3,3,4,26648,27536,28203,29048,29903,30431,1600,1400,1600,1600,1600,1000
5867,330000,2,1,2,42,-2,-2,-2,-2,-2,-2,565,20650,15360,0,12923,1816,20650,15360,0,12923,1816,17050
9632,170000,2,2,2,53,-2,-2,-2,-2,-2,-2,784,605,826,500,0,487,605,826,550,0,487,0
9274,50000,2,2,2,28,-1,3,2,-1,0,0,1876,1690,429,4836,1170,780,0,0,4836,0,0,0
1146,200000,2,1,2,30,0,0,0,0,0,0,38540,38898,39669,40167,37162,36557,1928,1699,1557,1279,962,2178
12673,200000,2,1,2,38,-1,-1,-2,-2,-1,-1,399,0,0,0,218,270,0,0,0,218,270,317
21359,500000,2,2,1,34,0,0,0,0,0,0,144774,130097,134810,145182,141062,135358,20053,19000,15000,10040,15000,20000
13806,140000,2,2,2,27,0,0,0,0,0,0,136899,139889,142460,142020,139879,140810,5200,6000,5500,5900,5200,5000
1049,50000,1,1,1,37,0,0,-2,-2,-2,-2,30400,0,0,0,0,0,500,0,0,0,0,0
13447,280000,2,2,2,37,-1,-1,-1,-1,-1,-1,12693,13214,13466,12619,13985,12603,13214,13466,12619,13985,12603,16921
3816,20000,2,2,1,45,-1,-1,-1,0,-1,-1,10827,8264,2480,390,880,1560,8264,2480,0,880,1070,40000
6941,290000,1,1,2,28,0,0,0,0,0,0,162118,150366,148949,141711,122755,216138,6000,6000,5000,10000,100000,7681
15557,440000,1,1,2,31,0,0,-1,-1,0,0,37547,29349,23713,25427,21187,26486,20016,29748,25448,10015,14501,11501
18547,320000,2,1,1,36,-1,-1,2,2,-2,-2,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445
7143,50000,2,2,2,40,0,0,0,0,0,0,50531,50446,48763,35038,27839,27872,2504,1815,2389,3003,2800,2504
3014,150000,2,1,1,44,1,2,2,-1,-1,2,27270,24600,0,10195,24232,22000,0,0,10195,24232,0,0
20610,120000,2,1,2,27,-1,-1,-1,-1,-1,-1,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
1012,60000,2,2,1,44,1,2,0,0,0,0,61049,57244,47551,36795,30596,28354,0,2400,2100,1300,1300,1300
12890,150000,1,1,1,51,0,0,0,0,0,0,149640,146178,133811,122606,107726,1200,6000,3857,12000,20000,0,14500
12630,220000,2,1,1,42,-1,-1,-1,-1,-1,-1,316,316,396,316,32816,316,316,396,316,32816,316,316
5836,230000,1,3,2,41,0,0,0,0,0,0,9552,11376,13185,14648,15419,15423,2000,2000,2000,1000,562,2000
5513,130000,2,2,2,26,2,0,0,0,0,0,130535,127155,126264,128318,96428,98156,6000,5200,5000,3500,3622,3920
24295,500000,1,1,1,46,0,0,0,0,0,-1,53049,66623,70194,68618,67300,1825,16018,10000,4,333,1831,597
6891,30000,2,3,1,39,2,2,2,2,2,2,20652,24993,24293,25896,26435,25859,4700,0,2010,1100,0,2100
1586,10000,1,2,2,23,2,0,0,0,0,0,8206,6828,9694,9888,10094,9762,1134,3000,345,356,425,194
14156,20000,1,3,1,29,0,0,0,0,-2,-2,14171,11136,20649,-1001,-1,-1,2000,10000,0,1000,0,0
21056,20000,1,3,2,37,0,0,2,2,-2,-2,18623,21501,20650,0,0,0,3501,0,0,0,0,0
12137,500000,2,1,1,58,1,-1,0,-1,0,0,-1,33982,37844,9441,12700,19267,35436,37311,9442,5001,10001,95478
23851,180000,1,1,2,29,0,0,0,0,0,0,85069,85434,116352,55698,37315,16696,5344,3013,3034,4069,3018,3069
11988,200000,2,2,2,34,0,0,0,0,0,0,30833,34322,36725,36749,40138,42459,4000,3000,3000,4000,3000,3000
11186,400000,2,2,1,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085
22693,50000,2,2,2,26,-1,-1,-1,-1,-2,-2,3475,-25,2500,0,0,0,0,2525,0,0,0,0
17028,290000,2,2,2,37,2,0,0,0,0,0,140599,143963,152434,156413,156189,144318,13010,11430,6900,5320,5232,4980
2682,130000,1,2,1,37,0,0,0,2,2,2,25991,28053,30891,30096,32169,31520,2500,3300,0,2578,0,3225
376,30000,2,2,1,40,2,2,3,3,2,2,27975,29906,30604,29834,29936,29862,2700,1500,0,1100,1000,0
4988,300000,2,2,1,49,-1,-1,-1,0,0,0,300,97,6497,5897,6005,0,97,6500,0,408,0,30000
4048,350000,1,1,1,37,-2,-2,-2,-2,-2,-2,916,1123,604,4523,617,1902,1133,607,4545,620,1911,4690
21028,400000,1,1,1,46,0,0,0,0,0,0,31864,34538,31648,127340,129411,128796,4237,4000,100000,5000,4183,3613
18025,20000,2,3,3,41,-2,-2,-2,-2,-2,-2,2795,198,2310,973,406,1317,941,3637,973,406,2228,1923
8709,100000,1,3,1,37,0,0,0,0,0,-1,31647,32935,32689,17246,3175,35311,2129,1686,1043,409,62380,945
22941,70000,1,2,2,32,0,0,0,0,0,0,71336,70393,131412,63823,52339,40836,3609,2523,2441,3038,2029,70004
14439,500000,1,1,2,30,0,0,0,0,0,0,309558,315956,307896,241206,242481,230232,13749,11360,9572,7110,14470,7610
4866,190000,1,1,1,48,0,0,0,0,-2,-2,189158,150621,153900,0,0,0,6561,6900,0,0,0,0
9187,20000,2,2,2,22,0,0,0,0,0,0,15847,16885,18418,18915,17639,0,1300,1803,1300,1333,0,0
881,220000,1,1,2,31,0,0,2,2,2,2,119810,129821,126311,151588,147656,157276,12000,0,27500,0,12000,0
12465,500000,2,1,2,29,0,0,0,0,0,0,33107,34773,35426,28479,15729,7905,7000,6664,1500,501,5000,3000
18821,250000,2,2,2,28,-1,-1,-1,0,-1,-1,500,3344,2255,3183,2324,1657,3344,2255,1000,2324,1657,1416
23552,110000,2,2,2,45,-1,-1,-1,0,0,0,836,9376,85924,33342,33193,32993,9376,85924,1167,1197,1180,1163
12792,160000,1,3,1,51,0,0,0,-2,-1,-1,4042,4338,-1801,-5513,743,1012,1000,0,0,6256,1050,1000
11827,140000,2,1,2,37,-1,-1,-1,-2,-2,-1,1034,40000,0,0,0,510,40000,0,0,0,510,0
19614,150000,2,1,1,36,-2,-2,-2,-2,-2,-2,32440,13447,17877,25172,4694,6292,13447,17914,25349,4694,6324,14433
5202,80000,1,1,1,36,1,2,3,2,-1,-1,8415,10305,9979,1261,1261,1261,2181,0,0,1261,1261,1261
21186,300000,1,1,2,31,-1,-1,-1,-1,-1,-1,360,360,360,360,980,360,360,360,360,980,360,3420
1205,290000,2,1,2,48,0,0,0,0,0,-1,74864,36317,34491,29657,9134,2383,1411,1200,593,200,5637,0
14779,280000,1,3,2,38,-2,-1,0,0,0,0,192080,197796,314042,116480,118270,124742,5716,117698,3884,3376,7503,3591
1984,60000,2,3,1,48,-1,-1,-1,-1,-1,-1,4823,5471,8422,4377,3910,2431,5491,9683,4377,3918,2431,2120
3813,30000,1,2,1,35,0,0,0,0,0,0,25989,27100,27868,28430,29077,29540,1533,1301,863,947,836,915
23913,100000,2,1,2,42,0,-1,-1,0,0,0,60380,58567,79527,18950,19667,18531,2200,22004,656,1000,396,300
17220,100000,2,2,1,35,0,0,0,0,0,0,5830,6694,7855,8076,8297,9349,1118,1279,500,500,1349,1691
6858,160000,2,2,2,37,2,2,2,2,2,2,144255,147333,143786,151842,147962,156921,6900,200,12000,0,11500,5811
19187,220000,2,2,1,37,1,2,2,2,2,-2,194640,189976,189665,171669,167294,172042,0,15510,0,5500,7250,6500
7937,210000,2,1,2,26,-1,-1,-1,-2,-1,-1,231,1608,0,0,312,0,1624,0,0,312,0,0
22548,110000,2,2,2,24,0,0,0,0,0,0,28956,33115,31752,30539,29468,33259,5000,2000,2000,2000,7000,2000
20480,300000,2,2,1,34,0,0,0,0,0,0,59900,62391,66156,66621,68030,70101,3500,5017,5000,2000,2500,8128
3324,140000,2,1,2,25,3,2,0,0,0,0,21593,14021,10084,89223,58280,44593,0,2000,83000,3000,32000,2000
1601,80000,1,1,2,25,0,0,0,-1,0,0,20708,26286,18209,5471,6896,9506,6545,8807,5500,4000,3500,1000
10992,20000,2,2,2,22,2,2,2,2,0,0,5743,7487,8114,7835,8605,10948,2000,900,0,900,2500,0
19585,100000,1,2,1,40,0,0,0,-1,-1,-1,99958,76554,58610,9779,12273,2701,2975,2789,9779,12273,3105,16828
18104,70000,1,2,2,29,0,0,0,0,0,0,34449,35009,21307,8840,8131,7535,1600,1300,500,1000,1000,1500
5914,80000,2,1,2,28,0,0,0,0,0,0,39663,40664,42742,43730,44721,45764,1664,2742,2000,1720,1764,1762
16323,20000,1,2,2,21,0,0,0,-1,0,0,23675,20297,17054,2333,1300,0,1800,1240,2333,0,0,0
16940,70000,2,2,2,29,0,0,2,-1,0,0,4059,5791,208,4170,4563,5331,2000,0,4170,1000,1000,1000
18052,30000,2,2,2,25,2,2,2,0,0,0,25267,26353,25650,26416,27178,28332,1800,0,1500,1200,1750,1300
15126,90000,2,2,2,23,0,0,0,0,0,0,90508,89618,75342,71668,49358,50296,3432,3615,3511,2500,2000,1850
4458,240000,1,3,1,55,0,0,0,0,0,0,229254,232693,189095,190481,194215,198313,8737,7506,6501,6501,7001,17001
12117,360000,1,1,2,34,-2,-2,-2,-2,-2,-2,2739,1200,3118,0,162,4857,1206,3133,0,162,4881,445
19823,290000,2,2,2,41,0,0,0,0,0,0,268498,272517,275748,277300,209747,212027,10000,12000,8000,7000,7000,5000
24501,130000,1,3,1,48,0,0,0,0,0,0,68629,57168,58103,58595,59822,55572,2187,2000,2000,2053,1964,3002
3095,500000,1,3,1,47,-1,-1,-1,-1,-1,0,1665,1665,1665,1665,8805,8764,1666,1666,1666,8806,1625,2808
13773,160000,1,2,2,28,1,2,2,2,2,2,162761,164692,159948,161469,162129,154704,6000,14,12000,6000,0,11318
15766,170000,1,3,1,39,1,2,2,2,0,0,171062,166870,165156,161137,164501,166064,0,13000,0,6000,12400,5700
8824,50000,1,2,1,51,0,0,0,0,0,0,46094,47157,48669,42360,19840,19840,1831,2343,1611,200,0,0
3749,270000,1,1,2,36,0,0,0,2,0,0,78630,68921,46512,40335,37165,22156,10076,4018,14,2051,2000,0
21059,30000,2,2,1,43,-1,-1,0,0,0,0,661,25166,26195,27209,27924,30204,25166,1437,1451,1166,2900,600
20846,50000,1,2,1,45,1,2,0,0,0,0,20530,15843,18256,19896,19874,19248,0,3000,2000,1000,2000,0
21793,290000,2,3,1,46,-1,0,0,-1,-1,0,73612,44236,3253,766,168322,169676,2207,1000,766,168342,7000,5100
17505,240000,2,2,1,36,0,0,0,0,0,0,227797,192920,185654,181350,186501,187457,10011,7722,9000,8000,7000,7000
2268,20000,2,3,2,54,0,0,0,0,0,0,16120,17160,18083,15096,15396,15720,1308,1231,1244,544,565,1500
